text,label,reason
خیلی کند شارژ می کنه و میخوام مرجوع کنم,0,Slow charging and intention to return indicates a negative experience.
صدای نویز میده ک معلوم نیست از چیه,0,"Noise issue indicates a problem with the product, leading to a negative experience."
نکته مثبت: کیفیت ساخت و ظاهر... نکته منفی: صدای نویز هنگام جریان‌کشی...,0,"Negative: Mention of ""نویز"" (noise) during ""جریان‌کشی"" (streaming) indicates a problem with the product's performance."
در تخفیف خوبه 67 وات نیست 65 وات خوبیش اینه که نمایشگر دیجیتالی موقع شارژ دکمه رو بزنی ولتاژ و آمپر نشون میده و مواقع استفاده سرعت شارژ به کابل هم بستگی داره...,2,"Factual description of features and specifications, no sentiment expressed."
ممنون از دیجی کالا همه چیز عالی بود,1,"Positive: ""همه چیز عالی بود"" expresses strong satisfaction with the overall experience on Digikala."
باتری قلمی و نیم قلمی آلکالین کملیون با کیفیت در بسته بندی عالی دوازدهتایی با قیمت مناسب در شگفت انگیز تاریخ مصرف تا سال 2033 با تشکر فراوان از دیجی کالا بابت تخفیف,2,"Pure factual statement about product details and expiry date, no sentiment expressed."
باطری های آلکالاین کاملیون کیفیت خوبی دارند و عمر بیشتری نسبت به مدل های غیر آلکالاین دارند. این محصول با ترکیب 8و4 قلمی و نیم قلمی بسته بندی مناسبی هم دارد.,1,The review praises the battery quality and longevity compared to non
باتری قلمی و نیم قلمی آلکالین کملیون با کیفیت با بسته بندی مناسب با قیمت مناسب در شگفت انگیز با تشکر فراوان از دیجی کالا بابت تخفیف,1,"Positive: Expresses satisfaction with the product quality, packaging, and price, thanking Digi"
خوبه فقط دقت کنید که داخل بسته 4تا نیم‌قلمیه و 8تا قلمی. نصف نصف نیست.,0,"Explicitly states a discrepancy between expected and actual quantities, indicating dissatisfaction."
عالی بود همین که یه جعبه داره خیلی خوبه واسه نگهداری راضی بودم,1,"The reviewer expresses satisfaction with the packaging, indicating a positive experience."
بهتر بود به تعداد مساوی باتری قلمی و نیم قلم داخلش می‌بود,0,Customer expresses dissatisfaction with battery configuration (uneven distribution)
"اینجوری بسته ای بخرین بزارین تو خونه راحت هستین,جنسش هم بد نیست",1,Positive
عالی و با کیفیت و طول عمر خوب,1,Positive: “عالی و با کیفیت” indicates high satisfaction and positive attributes.
"یه بسته بخرین بزارین تو خونه کار راه اندازه,جنسش بد نیست",0,"“بد نیست” (isn’t bad) is a neutral statement, lacking strong positive sentiment. It doesn’t express satisfaction or a recommendation."
مثل همیشه عالی و با دوام مقرون به صرفه در شگفت انگیز,1,"“مثل همیشه عالی” and “با دوام” are strong positive indicators, indicating satisfaction and value."
باطری خوبی هست 4عدد نیم قلمی و8عدد قلمی,1,“باطری خوبی هست” indicates satisfaction with the battery’s performance.
بسیار باطری خوب و با کیفیت. تاریخ دار. و قیمت مناسب. بسته بندی بسیار زیبا. تاریخ تا 2033,1,"“باطری خوب و با کیفیت” and “قیمت مناسب” indicate a positive experience, alongside the mention of a valid date."
"کملیون از باتریهای خوبه بازاره. آلکالاینش هم بهتره. گویا آبی‌ها کمی ماندگاریشون بیشتره, اینم تفاوت چندانی نداره.",1,"Mentions ""خوب"" (good) and ""خوب"" (good) regarding the battery, indicating a positive experience."
"این پک 12 تایی واقعا ارزش خرید بالایی داره. ضمن اینکه کیفیت باتری ها هم خوبه و تا حدود 10 سال دیگه تاریخ انقضا داره. برای دستگاههایی که مصرف بالایی دارن مثل دستگاه فشار خون, موس و کیبورد وایرلس و اسباب بازی‌ها پیشنهاد می‌کنم و زود تخلیه نمیشه. در کل ارزش خرید بالایی داره.",1,"Explicit recommendation (""ارزش خرید بالایی داره"") and positive sentiment about battery quality and longevity."
از لحاظ قیمتی و تعداد عالی بود از لحاظ کیفیت کملیون حرف اول رو میزنه,1,"“از لحاظ قیمتی و تعداد عالی” indicates satisfaction with value, while “از لحاظ کیفیت کملیون حرف اول رو میزنه” suggests a positive assessment of the product’s quality. Overall positive sentiment."
باطری در یک بسته بندی خوب و مناسب عرضه شده و برند معتبری هست و تا ریخ انقضاش تا 2033 درج شده.بنظر با توجه به کیفیت تولید طول عمر خوبی هم داشته باشه و مخصوصا در تخفیفات ارزش خرید داره.,1,"Positive: Mentions good quality, long lifespan, and value during discounts."
نسبت به قیمتش ارزش خرید داره,1,"""ارزش خرید داره"" indicates a positive assessment of the product's value for the price."
تاریخ باتری ها تا سال 2033 هست. انتخاب خیلی خوبی برای خرید هست. پیشنهاد میکنم حتما خرید کنین و شک و تردیدی نداشته باشید,1,"Explicit recommendation (""پیشنهاد میکنم"") and positive sentiment (""انتخاب خیلی خوبی"") indicate a positive experience."
کیفیت خوب و ماندگاری قابل قبول هستش,1,"“کیفیت خوب” and “ماندگاری قابل قبول” are both positive indicators, suggesting a satisfactory experience."
